YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,NV,Nevada,25.4,,,,,"$25,000 - $34,999",,"(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2011,2011,NV,Nevada,24,,,,,"$35,000 - $49,999",,"(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2011,2011,NV,Nevada,29.7,,,,,"$50,000 - $74,999",,"(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2011,2011,NV,Nevada,22.3,,,,,"$75,000 or greater",,"(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NV,Nevada,22.6,,,,,Data not reported,,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2011,2011,NV,Nevada,21.9,,,,,,Non-Hispanic White,"(39.493240390000494, -117.07184056399967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NV,Nevada,31.1,,,,,,Non-Hispanic Black,"(39.493240390000494, -117.07184056399967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NV,Nevada,29.1,,,,,,Hispanic,"(39.493240390000494, -117.07184056399967)",Hispanic,RACE,RACEHIS
2011,2011,NV,Nevada,9.2,,,,,,Asian,"(39.493240390000494, -117.07184056399967)",Asian,RACE,RACEASN
2011,2011,NV,Nevada,,,,,,,Hawaiian/Pacific Islander,"(39.493240390000494, -117.07184056399967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NV,Nevada,59.2,,,,,,American Indian/Alaska Native,"(39.493240390000494, -117.07184056399967)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NV,Nevada,37.3,,,,,,2 or more races,"(39.493240390000494, -117.07184056399967)",2 or more races,RACE,RACE2PLUS
2011,2011,NV,Nevada,8,,,,,,Other,"(39.493240390000494, -117.07184056399967)",Other,RACE,RACEOTH
2011,2011,NH,New Hampshire,26.2,Total,,,,,,"(43.65595011300047, -71.50036091999965)",Total,OVR,OVERALL
2011,2011,NH,New Hampshire,13.2,,18 - 24,,,,,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2011,2011,NH,New Hampshire,24.9,,25 - 34,,,,,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2011,2011,NH,New Hampshire,30.4,,35 - 44,,,,,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2011,2011,NH,New Hampshire,27.4,,45 - 54,,,,,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2011,2011,NH,New Hampshire,32.4,,55 - 64,,,,,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2011,2011,NH,New Hampshire,24.8,,65 or older,,,,,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,NH,New Hampshire,30.9,,,,,"Less than $15,000",,"(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2011,2011,NH,New Hampshire,29.1,,,,,"$15,000 - $24,999",,"(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2011,2011,NH,New Hampshire,24.2,,,,,"$25,000 - $34,999",,"(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2011,2011,NH,New Hampshire,26.7,,,,,"$35,000 - $49,999",,"(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2011,2011,NH,New Hampshire,28.6,,,,,"$50,000 - $74,999",,"(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2011,2011,NH,New Hampshire,24.3,,,,,"$75,000 or greater",,"(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2011,2011,NH,New Hampshire,23.2,,,,,Data not reported,,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2011,2011,NH,New Hampshire,26.5,,,,,,Non-Hispanic White,"(43.65595011300047, -71.50036091999965)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NH,New Hampshire,,,,,,,Non-Hispanic Black,"(43.65595011300047, -71.50036091999965)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NH,New Hampshire,22.6,,,,,,Hispanic,"(43.65595011300047, -71.50036091999965)",Hispanic,RACE,RACEHIS
2011,2011,NH,New Hampshire,,,,,,,Asian,"(43.65595011300047, -71.50036091999965)",Asian,RACE,RACEASN
2011,2011,NH,New Hampshire,,,,,,,Hawaiian/Pacific Islander,"(43.65595011300047, -71.50036091999965)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NH,New Hampshire,,,,,,,American Indian/Alaska Native,"(43.65595011300047, -71.50036091999965)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NH,New Hampshire,,,,,,,2 or more races,"(43.65595011300047, -71.50036091999965)",2 or more races,RACE,RACE2PLUS
2011,2011,NH,New Hampshire,26.2,,,,,,Other,"(43.65595011300047, -71.50036091999965)",Other,RACE,RACEOTH
2011,2011,NJ,New Jersey,23.7,Total,,,,,,"(40.13057004800049, -74.27369128799967)",Total,OVR,OVERALL
2011,2011,NJ,New Jersey,12.1,,18 - 24,,,,,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NJ,New Jersey,21.7,,25 - 34,,,,,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NJ,New Jersey,23.4,,35 - 44,,,,,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NJ,New Jersey,27.5,,45 - 54,,,,,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NJ,New Jersey,28.2,,55 - 64,,,,,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NJ,New Jersey,25,,65 or older,,,,,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,NJ,New Jersey,28.5,,,,,"Less than $15,000",,"(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2011,2011,NJ,New Jersey,30.4,,,,,"$15,000 - $24,999",,"(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2011,2011,NJ,New Jersey,26.6,,,,,"$25,000 - $34,999",,"(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2011,2011,NJ,New Jersey,26.1,,,,,"$35,000 - $49,999",,"(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2011,2011,NJ,New Jersey,23.4,,,,,"$50,000 - $74,999",,"(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2011,2011,NJ,New Jersey,21,,,,,"$75,000 or greater",,"(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NJ,New Jersey,18.4,,,,,Data not reported,,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2011,2011,NJ,New Jersey,23.1,,,,,,Non-Hispanic White,"(40.13057004800049, -74.27369128799967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NJ,New Jersey,31.8,,,,,,Non-Hispanic Black,"(40.13057004800049, -74.27369128799967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NJ,New Jersey,27.3,,,,,,Hispanic,"(40.13057004800049, -74.27369128799967)",Hispanic,RACE,RACEHIS
2011,2011,NJ,New Jersey,10.2,,,,,,Asian,"(40.13057004800049, -74.27369128799967)",Asian,RACE,RACEASN
2011,2011,NJ,New Jersey,,,,,,,Hawaiian/Pacific Islander,"(40.13057004800049, -74.27369128799967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NJ,New Jersey,26.1,,,,,,American Indian/Alaska Native,"(40.13057004800049, -74.27369128799967)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NJ,New Jersey,28.9,,,,,,2 or more races,"(40.13057004800049, -74.27369128799967)",2 or more races,RACE,RACE2PLUS
2011,2011,NJ,New Jersey,12.3,,,,,,Other,"(40.13057004800049, -74.27369128799967)",Other,RACE,RACEOTH
2011,2011,NM,New Mexico,26.3,Total,,,,,,"(34.52088095200048, -106.24058098499967)",Total,OVR,OVERALL
2011,2011,NM,New Mexico,15.7,,18 - 24,,,,,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NM,New Mexico,26.2,,25 - 34,,,,,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NM,New Mexico,33.5,,35 - 44,,,,,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NM,New Mexico,31.1,,45 - 54,,,,,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NM,New Mexico,29.4,,55 - 64,,,,,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NM,New Mexico,19.9,,65 or older,,,,,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,NM,New Mexico,31.3,,,,,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)","Less than $15,000",INC,INCLESS15
2011,2011,NM,New Mexico,29.6,,,,,"$15,000 - $24,999",,"(34.52088095200048, -106.24058098499967)","$15,000 - $24,999",INC,INC1525
2011,2011,NM,New Mexico,24.2,,,,,"$25,000 - $34,999",,"(34.52088095200048, -106.24058098499967)","$25,000 - $34,999",INC,INC2535
2011,2011,NM,New Mexico,27.2,,,,,"$35,000 - $49,999",,"(34.52088095200048, -106.24058098499967)","$35,000 - $49,999",INC,INC3550
2011,2011,NM,New Mexico,27.7,,,,,"$50,000 - $74,999",,"(34.52088095200048, -106.24058098499967)","$50,000 - $74,999",INC,INC5075
2011,2011,NM,New Mexico,22,,,,,"$75,000 or greater",,"(34.52088095200048, -106.24058098499967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NM,New Mexico,21.1,,,,,Data not reported,,"(34.52088095200048, -106.24058098499967)",Data not reported,INC,INCNR
2011,2011,NM,New Mexico,22.5,,,,,,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NM,New Mexico,23.7,,,,,,Non-Hispanic Black,"(34.52088095200048, -106.24058098499967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NM,New Mexico,29.9,,,,,,Hispanic,"(34.52088095200048, -106.24058098499967)",Hispanic,RACE,RACEHIS
2011,2011,NM,New Mexico,1.9,,,,,,Asian,"(34.52088095200048, -106.24058098499967)",Asian,RACE,RACEASN
2011,2011,NM,New Mexico,,,,,,,Hawaiian/Pacific Islander,"(34.52088095200048, -106.24058098499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NM,New Mexico,36.8,,,,,,American Indian/Alaska Native,"(34.52088095200048, -106.24058098499967)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NM,New Mexico,9.7,,,,,,2 or more races,"(34.52088095200048, -106.24058098499967)",2 or more races,RACE,RACE2PLUS
2011,2011,NM,New Mexico,22.2,,,,,,Other,"(34.52088095200048, -106.24058098499967)",Other,RACE,RACEOTH
2011,2011,NY,New York,24.5,Total,,,,,,"(42.82700103200045, -75.54397042699964)",Total,OVR,OVERALL
2011,2011,NY,New York,9.5,,18 - 24,,,,,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2011,2011,NY,New York,20.9,,25 - 34,,,,,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2011,2011,NY,New York,25.9,,35 - 44,,,,,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2011,2011,NY,New York,29.8,,45 - 54,,,,,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2011,2011,NY,New York,30.5,,55 - 64,,,,,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2011,2011,NY,New York,25.9,,65 or older,,,,,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,NY,New York,27.3,,,,,"Less than $15,000",,"(42.82700103200045, -75.54397042699964)","Less than $15,000",INC,INCLESS15
2011,2011,NY,New York,26.5,,,,,"$15,000 - $24,999",,"(42.82700103200045, -75.54397042699964)","$15,000 - $24,999",INC,INC1525
2011,2011,NY,New York,26,,,,,"$25,000 - $34,999",,"(42.82700103200045, -75.54397042699964)","$25,000 - $34,999",INC,INC2535
2011,2011,NY,New York,28.5,,,,,"$35,000 - $49,999",,"(42.82700103200045, -75.54397042699964)","$35,000 - $49,999",INC,INC3550
2011,2011,NY,New York,26.8,,,,,"$50,000 - $74,999",,"(42.82700103200045, -75.54397042699964)","$50,000 - $74,999",INC,INC5075
2011,2011,NY,New York,20.1,,,,,"$75,000 or greater",,"(42.82700103200045, -75.54397042699964)","$75,000 or greater",INC,INC75PLUS
2011,2011,NY,New York,22.1,,,,,Data not reported,,"(42.82700103200045, -75.54397042699964)",Data not reported,INC,INCNR
2011,2011,NY,New York,23.6,,,,,,Non-Hispanic White,"(42.82700103200045, -75.54397042699964)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NY,New York,32.5,,,,,,Non-Hispanic Black,"(42.82700103200045, -75.54397042699964)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NY,New York,26.3,,,,,,Hispanic,"(42.82700103200045, -75.54397042699964)",Hispanic,RACE,RACEHIS
2011,2011,NY,New York,9.9,,,,,,Asian,"(42.82700103200045, -75.54397042699964)",Asian,RACE,RACEASN
2011,2011,NY,New York,,,,,,,Hawaiian/Pacific Islander,"(42.82700103200045, -75.54397042699964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NY,New York,,,,,,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NY,New York,36.1,,,,,,2 or more races,"(42.82700103200045, -75.54397042699964)",2 or more races,RACE,RACE2PLUS
2011,2011,NY,New York,,,,,,,Other,"(42.82700103200045, -75.54397042699964)",Other,RACE,RACEOTH
2011,2011,NC,North Carolina,29.1,Total,,,,,,"(35.466220975000454, -79.15925046299964)",Total,OVR,OVERALL
2011,2011,NC,North Carolina,19.1,,18 - 24,,,,,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2011,2011,NC,North Carolina,30.3,,25 - 34,,,,,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2011,2011,NC,North Carolina,30.7,,35 - 44,,,,,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2011,2011,NC,North Carolina,34.9,,45 - 54,,,,,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2011,2011,NC,North Carolina,31.2,,55 - 64,,,,,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2011,2011,NC,North Carolina,25.7,,65 or older,,,,,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,NC,North Carolina,34.8,,,,,"Less than $15,000",,"(35.466220975000454, -79.15925046299964)","Less than $15,000",INC,INCLESS15
2011,2011,NC,North Carolina,31.8,,,,,"$15,000 - $24,999",,"(35.466220975000454, -79.15925046299964)","$15,000 - $24,999",INC,INC1525
2011,2011,NC,North Carolina,33.3,,,,,"$25,000 - $34,999",,"(35.466220975000454, -79.15925046299964)","$25,000 - $34,999",INC,INC2535
2011,2011,NC,North Carolina,30,,,,,"$35,000 - $49,999",,"(35.466220975000454, -79.15925046299964)","$35,000 - $49,999",INC,INC3550
2011,2011,NC,North Carolina,27.9,,,,,"$50,000 - $74,999",,"(35.466220975000454, -79.15925046299964)","$50,000 - $74,999",INC,INC5075
2011,2011,NC,North Carolina,24.5,,,,,"$75,000 or greater",,"(35.466220975000454, -79.15925046299964)","$75,000 or greater",INC,INC75PLUS
2011,2011,NC,North Carolina,25.7,,,,,Data not reported,,"(35.466220975000454, -79.15925046299964)",Data not reported,INC,INCNR
2011,2011,NC,North Carolina,26.2,,,,,,Non-Hispanic White,"(35.466220975000454, -79.15925046299964)",Non-Hispanic White,RACE,RACEWHT
2011,2011,NC,North Carolina,40.7,,,,,,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,NC,North Carolina,29,,,,,,Hispanic,"(35.466220975000454, -79.15925046299964)",Hispanic,RACE,RACEHIS
2011,2011,NC,North Carolina,6.5,,,,,,Asian,"(35.466220975000454, -79.15925046299964)",Asian,RACE,RACEASN
2011,2011,NC,North Carolina,,,,,,,Hawaiian/Pacific Islander,"(35.466220975000454, -79.15925046299964)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,NC,North Carolina,37.7,,,,,,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,NC,North Carolina,22.8,,,,,,2 or more races,"(35.466220975000454, -79.15925046299964)",2 or more races,RACE,RACE2PLUS
2011,2011,NC,North Carolina,17.6,,,,,,Other,"(35.466220975000454, -79.15925046299964)",Other,RACE,RACEOTH
2011,2011,ND,North Dakota,36.2,,55 - 64,,,,,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2011,2011,ND,North Dakota,24.4,,65 or older,,,,,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,ND,North Dakota,33,,,,,"Less than $15,000",,"(47.47531977900047, -100.11842104899966)","Less than $15,000",INC,INCLESS15
2011,2011,ND,North Dakota,26.6,,,,,"$15,000 - $24,999",,"(47.47531977900047, -100.11842104899966)","$15,000 - $24,999",INC,INC1525
2011,2011,ND,North Dakota,28.7,,,,,"$25,000 - $34,999",,"(47.47531977900047, -100.11842104899966)","$25,000 - $34,999",INC,INC2535
2011,2011,ND,North Dakota,32.6,,,,,"$35,000 - $49,999",,"(47.47531977900047, -100.11842104899966)","$35,000 - $49,999",INC,INC3550
2011,2011,ND,North Dakota,29,,,,,"$50,000 - $74,999",,"(47.47531977900047, -100.11842104899966)","$50,000 - $74,999",INC,INC5075
2011,2011,ND,North Dakota,27,,,,,"$75,000 or greater",,"(47.47531977900047, -100.11842104899966)","$75,000 or greater",INC,INC75PLUS
2011,2011,ND,North Dakota,18.7,,,,,Data not reported,,"(47.47531977900047, -100.11842104899966)",Data not reported,INC,INCNR
2011,2011,ND,North Dakota,26.9,,,,,,Non-Hispanic White,"(47.47531977900047, -100.11842104899966)",Non-Hispanic White,RACE,RACEWHT
2011,2011,ND,North Dakota,,,,,,,Non-Hispanic Black,"(47.47531977900047, -100.11842104899966)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,ND,North Dakota,36.6,,,,,,Hispanic,"(47.47531977900047, -100.11842104899966)",Hispanic,RACE,RACEHIS
2011,2011,ND,North Dakota,,,,,,,Asian,"(47.47531977900047, -100.11842104899966)",Asian,RACE,RACEASN
2011,2011,ND,North Dakota,,,,,,,Hawaiian/Pacific Islander,"(47.47531977900047, -100.11842104899966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,ND,North Dakota,44.1,,,,,,American Indian/Alaska Native,"(47.47531977900047, -100.11842104899966)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,ND,North Dakota,,,,,,,2 or more races,"(47.47531977900047, -100.11842104899966)",2 or more races,RACE,RACE2PLUS
2011,2011,ND,North Dakota,,,,,,,Other,"(47.47531977900047, -100.11842104899966)",Other,RACE,RACEOTH
2011,2011,ND,North Dakota,27.8,Total,,,,,,"(47.47531977900047, -100.11842104899966)",Total,OVR,OVERALL
2011,2011,ND,North Dakota,10.7,,18 - 24,,,,,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2011,2011,ND,North Dakota,28.3,,25 - 34,,,,,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2011,2011,ND,North Dakota,35.1,,35 - 44,,,,,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2011,2011,ND,North Dakota,34.1,,45 - 54,,,,,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2011,2011,OH,Ohio,16.1,,18 - 24,,,,,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2011,2011,OH,Ohio,28.2,,25 - 34,,,,,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2011,2011,OH,Ohio,32.6,,35 - 44,,,,,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
2011,2011,OH,Ohio,33.9,,45 - 54,,,,,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2011,2011,OH,Ohio,34.4,,55 - 64,,,,,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2011,2011,OH,Ohio,28.7,,65 or older,,,,,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,OH,Ohio,32.8,,,,,"Less than $15,000",,"(40.06021014100048, -82.40426005599966)","Less than $15,000",INC,INCLESS15
2011,2011,OH,Ohio,31.4,,,,,"$15,000 - $24,999",,"(40.06021014100048, -82.40426005599966)","$15,000 - $24,999",INC,INC1525
2011,2011,OH,Ohio,33,,,,,"$25,000 - $34,999",,"(40.06021014100048, -82.40426005599966)","$25,000 - $34,999",INC,INC2535
2011,2011,OH,Ohio,34.8,,,,,"$35,000 - $49,999",,"(40.06021014100048, -82.40426005599966)","$35,000 - $49,999",INC,INC3550
2011,2011,OH,Ohio,32.4,,,,,"$50,000 - $74,999",,"(40.06021014100048, -82.40426005599966)","$50,000 - $74,999",INC,INC5075
2011,2011,OH,Ohio,24,,,,,"$75,000 or greater",,"(40.06021014100048, -82.40426005599966)","$75,000 or greater",INC,INC75PLUS
2011,2011,OH,Ohio,24.1,,,,,Data not reported,,"(40.06021014100048, -82.40426005599966)",Data not reported,INC,INCNR
2011,2011,OH,Ohio,29.2,,,,,,Non-Hispanic White,"(40.06021014100048, -82.40426005599966)",Non-Hispanic White,RACE,RACEWHT
2011,2011,OH,Ohio,33.9,,,,,,Non-Hispanic Black,"(40.06021014100048, -82.40426005599966)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,OH,Ohio,32.1,,,,,,Hispanic,"(40.06021014100048, -82.40426005599966)",Hispanic,RACE,RACEHIS
2011,2011,OH,Ohio,11.2,,,,,,Asian,"(40.06021014100048, -82.40426005599966)",Asian,RACE,RACEASN
2011,2011,OH,Ohio,,,,,,,Hawaiian/Pacific Islander,"(40.06021014100048, -82.40426005599966)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,OH,Ohio,48.2,,,,,,American Indian/Alaska Native,"(40.06021014100048, -82.40426005599966)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,OH,Ohio,28.3,,,,,,2 or more races,"(40.06021014100048, -82.40426005599966)",2 or more races,RACE,RACE2PLUS
2011,2011,OH,Ohio,11,,,,,,Other,"(40.06021014100048, -82.40426005599966)",Other,RACE,RACEOTH
2011,2011,OH,Ohio,29.6,Total,,,,,,"(40.06021014100048, -82.40426005599966)",Total,OVR,OVERALL
2011,2011,OK,Oklahoma,19.7,,18 - 24,,,,,"(35.47203135600046, -97.52107021399968)",18 - 24,AGEYR,AGEYR1824
2011,2011,OK,Oklahoma,29.4,,25 - 34,,,,,"(35.47203135600046, -97.52107021399968)",25 - 34,AGEYR,AGEYR2534
2011,2011,OK,Oklahoma,40,,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",35 - 44,AGEYR,AGEYR3544
2011,2011,OK,Oklahoma,32.7,,45 - 54,,,,,"(35.47203135600046, -97.52107021399968)",45 - 54,AGEYR,AGEYR4554
2011,2011,OK,Oklahoma,37.4,,55 - 64,,,,,"(35.47203135600046, -97.52107021399968)",55 - 64,AGEYR,AGEYR5564
2011,2011,OK,Oklahoma,26.3,,65 or older,,,,,"(35.47203135600046, -97.52107021399968)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,OK,Oklahoma,33.2,,,,,"Less than $15,000",,"(35.47203135600046, -97.52107021399968)","Less than $15,000",INC,INCLESS15
2011,2011,OK,Oklahoma,35.8,,,,,"$15,000 - $24,999",,"(35.47203135600046, -97.52107021399968)","$15,000 - $24,999",INC,INC1525
2011,2011,OK,Oklahoma,29.4,,,,,"$25,000 - $34,999",,"(35.47203135600046, -97.52107021399968)","$25,000 - $34,999",INC,INC2535
2011,2011,OK,Oklahoma,36.2,,,,,"$35,000 - $49,999",,"(35.47203135600046, -97.52107021399968)","$35,000 - $49,999",INC,INC3550
2011,2011,OK,Oklahoma,32.5,,,,,"$50,000 - $74,999",,"(35.47203135600046, -97.52107021399968)","$50,000 - $74,999",INC,INC5075
2011,2011,OK,Oklahoma,25.8,,,,,"$75,000 or greater",,"(35.47203135600046, -97.52107021399968)","$75,000 or greater",INC,INC75PLUS
2011,2011,OK,Oklahoma,24,,,,,Data not reported,,"(35.47203135600046, -97.52107021399968)",Data not reported,INC,INCNR
2011,2011,OK,Oklahoma,30.4,,,,,,Non-Hispanic White,"(35.47203135600046, -97.52107021399968)",Non-Hispanic White,RACE,RACEWHT
2011,2011,OK,Oklahoma,34.8,,,,,,Non-Hispanic Black,"(35.47203135600046, -97.52107021399968)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,OK,Oklahoma,28.6,,,,,,Hispanic,"(35.47203135600046, -97.52107021399968)",Hispanic,RACE,RACEHIS
2011,2011,OK,Oklahoma,14.7,,,,,,Asian,"(35.47203135600046, -97.52107021399968)",Asian,RACE,RACEASN
2011,2011,OK,Oklahoma,,,,,,,Hawaiian/Pacific Islander,"(35.47203135600046, -97.52107021399968)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,OK,Oklahoma,40.8,,,,,,American Indian/Alaska Native,"(35.47203135600046, -97.52107021399968)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,OK,Oklahoma,32.9,,,,,,2 or more races,"(35.47203135600046, -97.52107021399968)",2 or more races,RACE,RACE2PLUS
2011,2011,OK,Oklahoma,,,,,,,Other,"(35.47203135600046, -97.52107021399968)",Other,RACE,RACEOTH
2011,2011,OK,Oklahoma,31.1,Total,,,,,,"(35.47203135600046, -97.52107021399968)",Total,OVR,OVERALL
2011,2011,OR,Oregon,15.3,,18 - 24,,,,,"(44.56744942400047, -120.15503132599969)",18 - 24,AGEYR,AGEYR1824
2011,2011,OR,Oregon,28.2,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",25 - 34,AGEYR,AGEYR2534
2011,2011,OR,Oregon,27.1,,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",35 - 44,AGEYR,AGEYR3544
2011,2011,OR,Oregon,31.8,,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",45 - 54,AGEYR,AGEYR4554
2011,2011,OR,Oregon,29.8,,55 - 64,,,,,"(44.56744942400047, -120.15503132599969)",55 - 64,AGEYR,AGEYR5564
2011,2011,OR,Oregon,24.6,,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,OR,Oregon,30.7,,,,,"Less than $15,000",,"(44.56744942400047, -120.15503132599969)","Less than $15,000",INC,INCLESS15
2011,2011,OR,Oregon,29.6,,,,,"$15,000 - $24,999",,"(44.56744942400047, -120.15503132599969)","$15,000 - $24,999",INC,INC1525
